PRODUCTO,COLOR,GENERO
37030551,45,H
37030460,99,M
37030459,OR,M
37030456,99,M
37030456,70,M
37030455,56,M
37030455,12,M
37030454,56,M
37030454,43,M
37030453,74,M
37030453,09,M
37030452,99,E
37030250,84,M
37030151,23,M
37030151,40,M
37030151,99,M
37030126,OR,M
37030126,PL,M
37030035,CG,H
37030035,99,H
37030034,TC,M
37030031,09,H
37030028,55,H
37030027,92,H
37030026,52,H
37030025,56,O
37030025,37,O
37029806,99,M
37029104,TN,M
37029097,99,M
37029091,05,U
37029088,37,U
37029087,37,U
37029086,37,U
37029085,37,U
37029081,91,M
37029064,34,M
37029063,99,M
37029022,99,M
37029021,99,M
37029018,49,M
37029018,99,M
37029017,CO,M
37028630,TO,M
37028629,77,M
37028629,99,M
37028629,06,M
37028262,02,M
37028258,99,H
37028256,37,M
37028255,08,U
37028254,70,U
37028254,37,U
37028254,43,U
37028253,05,M
37028253,32,M
37027881,95,D
37027880,70,Q
37027879,99,H
37027878,37,H
37027877,07,A
37027771,99,M
37027769,91,H
37027767,99,M
37027766,43,M
37027765,DO,M
37027764,12,M
37027763,05,M
37027762,92,M
37027761,43,M
37027760,43,M
37027760,99,M
37027757,99,M
37027756,57,M
37027751,OR,M
37027750,99,M
37027749,02,A
37027748,99,A
37027746,99,M
37027745,PL,M
37027744,02,A
37027743,02,A
37027742,76,A
37027740,OR,A
37027739,88,M
37027739,02,M
37027738,76,M
37027738,08,M
37027737,52,M
37027737,05,M
37027737,43,M
37027737,99,M
37027736,05,M
37027735,08,U
37027733,85,E
37027733,52,E
37027732,02,A
37027730,02,E
37027729,28,M
37027729,43,M
37027728,70,M
37027728,99,M
37027727,02,M
37027726,99,M
37027725,81,M
37027724,09,M
37027723,52,M
37027722,99,M
37027721,99,M
37027720,20,U
37027719,01,H
37027718,01,H
37027717,99,H
37027715,81,M
37027715,05,M
37027715,92,M
37027714,05,M
37027714,99,M
37027713,43,M
37027713,02,M
37027713,99,M
37027712,56,H
37027712,07,H
37027710,95,H
37027709,99,H
37027708,98,H
37027707,30,H
37027706,99,H
37027687,96,H
37027113,99,A
37027112,43,A
37027111,99,M
37027109,99,A
37027109,02,A
37027107,92,M
37027107,05,M
37027106,01,U
37027105,99,H
37026722,52,Q
37026721,91,M
37026721,02,M
37026720,02,M
37026720,91,M
37026718,99,Q
37026717,43,Q
37026716,43,Q
37026715,30,Q
37026714,94,H
37026713,01,H
37026712,43,E
37026710,99,A
37026709,56,M
37026707,OR,U
37026707,52,U
37026707,37,U
37026707,68,U
37026705,92,M
37026704,99,M
37026318,85,M
37026317,76,M
37026316,PL,A
37026315,PL,A
37026314,99,M
37026312,02,M
37026311,05,E
37026310,20,M
37026310,30,M
37026309,30,Q
37026307,40,D
37026306,92,O
37026306,56,O
37026305,61,E
37026305,40,E
37026304,50,A
37026304,95,A
37026303,03,H
37025973,02,U
37025972,02,U
37025971,52,H
37025970,46,M
37025969,52,M
37025968,46,M
37025967,99,M
37025966,99,M
37025966,70,M
37025965,99,E
37025963,64,A
37025961,52,M
37025960,37,O
37025959,91,M
37025958,02,D
37025957,43,H
37025956,99,H
37025956,50,H
37025956,37,H
37025955,68,A
37025955,52,A
37025955,45,A
37025954,30,U
37025953,16,D
37025952,81,A
37025951,85,E
37025949,56,O
37025948,OR,Q
37025947,40,E
37025947,02,E
37025947,82,E
37025946,94,M
37025946,49,M
37025945,03,M
37025945,83,M
37025945,99,M
37025944,52,M
37025943,PL,Q
37025942,OR,Q
37025940,OR,Q
37025939,OR,Q
37025938,OR,Q
37025937,OR,Q
37025936,30,U
37025935,43,M
37025934,52,M
37025933,50,M
37025933,68,M
37025933,99,M
37025932,70,M
37025932,07,M
37025931,99,M
37025931,08,M
37025930,52,E
37025929,56,E
37025927,37,H
37025926,20,H
37025926,50,H
37025925,54,H
37025925,49,H
37025924,94,H
37025923,37,H
37025923,95,H
37025922,99,H
37025921,30,U
37025920,76,U
37025920,35,U
37025920,08,U
37025919,76,U
37025919,08,U
37025919,35,U
37025918,94,H
37025917,92,H
37025916,56,H
37025916,99,H
37025916,37,H
37025916,09,H
37025915,08,U
37025915,30,U
37025915,35,U
37025914,TO,M
37025912,30,H
37025911,TM,H
37025910,TS,H
37025909,37,H
37025908,CU,M
37025906,37,H
37025904,81,A
37025904,56,A
37025904,07,A
37025904,50,A
37025904,78,A
37025904,99,A
37025904,05,A
37025904,91,A
37025903,40,E
37025903,68,E
37025902,40,A
37025902,50,A
37025902,68,A
37025836,TN,M
37025835,92,M
37025835,99,M
37025834,OR,M
37025833,OR,M
37025832,OR,M
37025831,61,A
37025830,85,A
37025827,88,M
37025826,01,A
37025826,82,A
37025826,95,A
37025825,99,M
37025824,01,M
37025824,85,M
37025823,08,Q
37025822,99,M
37025822,28,M
37025821,56,M
37025820,56,M
37025819,99,E
37025818,40,Q
37025818,69,Q
37025817,09,O
37025816,99,Q
37025815,07,M
37025815,78,M
37025151,02,E
37025150,02,E
37025149,95,E
37025148,68,E
37025147,TS,M
37025146,PL,A
37025145,OR,A
37025144,76,A
37025143,69,M
37025141,02,M
37025140,02,E
37025139,05,M
37025137,BB,M
37025136,TM,M
37025135,32,M
37025134,81,M
37025134,99,M
37025134,06,M
37025134,40,M
37025133,37,M
37025133,99,M
37025132,99,M
37025132,70,M
37025131,09,M
37025130,99,M
37025129,99,M
37024775,43,M
37024774,01,U
37024773,01,U
37024772,01,U
37024771,01,H
37024769,01,U
37024768,01,U
37024767,02,A
37024766,43,A
37024765,99,E
37024764,85,A
37024762,85,A
37024761,TN,A
37024761,85,A
37024761,TC,A
37024760,85,U
37024759,99,U
37024758,92,U
37024757,02,Q
37024756,56,O
37024756,43,O
37024755,05,M
37024755,94,M
37024755,81,M
37024754,93,H
37024753,69,H
37024400,43,M
37024399,99,M
37024397,01,U
37024396,01,U
37024395,01,U
37024394,99,M
37024392,20,M
37024392,81,M
37024392,99,M
37024391,TN,M
37024390,TN,M
37024389,92,H
37024388,99,H
37024387,37,H
37024386,TG,Q
37024385,TO,M
37024383,99,M
37024383,96,M
37024382,78,O
37024380,37,M
37024380,99,M
37024379,99,M
37024379,06,M
37024378,52,M
37024378,99,M
37024378,02,M
37024377,41,M
37024377,99,M
37024377,34,M
37024068,99,M
37024067,68,E
37024066,99,M
37024065,85,M
37024064,99,M
37024063,52,A
37024062,07,A
37024061,56,A
37024060,56,A
37024059,68,A
37024058,78,A
37024058,56,A
37024058,85,A
37024057,PL,M
37024056,OR,A
37024055,OR,A
37024054,OR,A
37024053,OR,A
37024052,02,E
37024051,56,U
37024050,94,D
37024050,99,D
37024049,94,D
37024047,06,U
37024046,95,D
37024045,02,D
37024044,99,O
37024044,37,O
37024043,99,D
37024042,05,D
37024040,02,O
37024039,99,A
37024038,99,H
37024037,56,U
37024036,30,U
37024035,94,P
37024034,56,H
37024034,08,H
37024033,52,M
37024033,85,M
37024032,02,M
37024031,56,U
37024030,28,U
37024029,28,U
37024028,28,U
37024027,28,U
37024026,28,U
37024025,28,U
37024024,56,P
37024023,OR,M
37024022,61,M
37024021,08,M
37024021,99,M
37024020,99,M
37024019,32,M
37024018,35,M
37024017,37,M
37024017,08,M
37024016,32,M
37024014,08,H
37024013,56,H
37024012,52,H
37024011,50,H
37024010,52,D
37024009,49,O
37024009,52,O
37024008,99,H
37024008,56,H
37024008,92,H
37024007,99,H
37024007,37,H
37024006,OR,M
37024004,30,H
37024003,20,H
37024002,96,H
37024001,94,H
37024001,56,H
37024001,99,H
37024001,09,H
37023858,TO,M
37023857,01,M
37023856,09,M
37023855,TO,M
37023854,TC,M
37023853,30,M
37023852,61,M
37023851,37,M
37023851,20,M
37023850,85,M
37023850,94,M
37023849,51,M
37023848,85,M
37023847,28,M
37023846,99,M
37023846,07,M
37023845,30,M
37023844,99,M
37023844,30,M
37023843,70,M
37023843,99,M
37023842,99,M
37023841,99,M
37023840,85,M
37023838,70,M
37023838,07,M
37023838,99,M
37023775,44,M
37023775,01,M
37023775,20,M
37023775,95,M
37023775,99,M
37023768,49,Q
37023642,26,E
37023642,56,E
37023272,30,E
37023271,02,F
37023270,OR,Q
37023269,OR,Q
37023268,OR,Q
37023267,53,A
37023266,56,E
37023264,75,E
37023263,99,Q
37023262,52,A
37023262,01,A
37023261,82,A
37023261,01,A
37023259,99,Q
37023259,57,Q
37023258,91,Q
37023257,02,O
37023257,52,O
37023256,50,A
37023255,05,Q
37023254,56,D
37023253,81,A
37023253,76,A
37023253,99,A
37023253,40,A
37022888,91,F
37022887,08,U
37022886,08,U
37022885,30,F
37022884,69,Q
37022884,08,Q
37022883,50,A
37022883,82,A
37022882,05,M
37022881,07,F
37022880,68,Q
37022880,09,Q
37022879,TN,A
37022879,TO,A
37022879,TC,A
37022878,TM,M
37022877,07,A
37022526,08,U
37022524,CU,M
37022523,OR,Q
37022522,OR,Q
37022521,OR,Q
37022520,92,A
37022517,52,D
37022517,15,D
37022516,85,E
37022515,TM,A
37022514,OR,M
37022513,40,M
37022512,30,M
37022511,88,M
37022510,56,A
37022509,05,H
37022508,99,H
37022507,15,M
37022507,01,M
37022507,56,M
37022506,02,M
37022506,68,M
37022506,57,M
37022505,83,M
37022504,OR,M
37022504,PL,M
37022503,OR,M
37022502,OR,M
37022501,01,M
37022009,99,D
37022008,02,A
37022007,01,M
37022006,05,M
37022005,85,M
37022005,99,M
37022004,07,A
37022004,99,A
37022003,99,A
37022003,01,A
37022003,82,A
37022002,01,A
37021508,40,U
37021506,81,U
37021505,50,F
37021504,02,F
37021503,85,Q
37021502,95,O
37021502,94,O
37021502,16,O
37021502,37,O
37021501,01,A
37021328,08,U
37021327,20,U
37021326,20,U
37021325,81,U
37021324,81,U
37021323,56,H
37021322,01,U
37021321,01,U
37021320,08,U
37021319,68,U
37021319,52,U
37021319,08,U
37021319,43,U
37021318,68,U
37021318,08,U
37021318,52,U
37021318,43,U
37021317,52,U
37021317,68,U
37021317,43,U
37021316,43,M
37021315,23,M
37021314,02,H
37021313,08,U
37021312,08,U
37021311,08,U
37021310,08,U
37021309,08,U
37021308,52,U
37021307,52,U
37021306,30,U
37021305,01,U
37021304,70,H
37021303,43,M
37021302,46,M
37021302,43,M
37021301,76,U
37021300,76,U
37021299,43,M
37021298,05,U
37021296,01,H
37021296,99,H
37021295,54,H
37021295,08,H
37021294,08,H
37021293,37,H
37021290,TC,M
37021289,99,H
37021288,56,H
37021286,83,U
37021286,35,U
37021284,83,U
37021284,35,U
37021283,35,U
37021283,83,U
37021282,57,U
37021282,35,U
37021282,91,U
37021282,37,U
37021282,85,U
37021281,35,U
37021281,85,U
37021278,56,H
37021277,83,U
37021277,35,U
37021277,96,U
37021277,08,U
37021277,05,U
37021277,94,U
37021276,94,U
37021276,08,U
37021276,05,U
37021276,83,U
37021276,35,U
37021276,96,U
37021275,94,D
37021272,02,F
37021081,20,M
37021076,07,M
37021066,55,H
37021066,43,H
37021066,56,H
37021062,07,A
37021062,95,A
37021027,20,H
37021027,53,H
37021027,43,H
37021027,12,H
37021027,69,H
37020900,02,H
37020815,41,H
37020815,38,H
37020815,02,H
37020815,08,H
37020775,01,H
37020549,37,H
37020458,99,M
37020457,99,M
37020453,74,M
37020453,09,M
37020452,42,M
37020452,99,M
37020452,07,M
37020451,20,M
37020409,85,M
37020409,02,M
37020403,99,M
37020403,69,M
37020390,99,M
37020390,69,M
37020378,05,M
37020377,85,M
37020377,30,M
37020376,02,A
37020375,99,M
37020375,43,M
37020346,50,M
37020337,TN,M
37020320,TN,M
37020319,TN,H
37020318,52,M
37020317,52,M
37020300,BL,M
37020297,92,H
37020251,08,M
37020250,85,M
37020250,05,M
37020248,CG,H
37020228,40,D
37020222,52,E
37020207,PL,M
37020154,OR,M
37020132,01,H
37020132,99,H
37020132,50,H
37020129,99,H
37020129,56,H
37020129,50,H
37020108,PL,M
37020108,OR,M
37020103,TN,M
37020090,56,H
37020089,99,H
37020080,TC,M
37020079,05,M
37020078,99,H
37020074,37,H
37020074,56,H
37020074,03,H
37020067,69,H
37020064,TM,M
37020044,02,E
37020032,43,H
37020032,56,H
37020031,85,M
37020029,55,H
37020028,99,H
37020027,TN,M
37020026,37,O
37020026,52,O
37020016,99,M
37020008,TC,A
37020007,08,H
37020007,99,H
37020000,07,H
37020000,99,H
37019403,56,H
37019204,73,U
37019203,02,U
37019202,02,U
37019202,70,U
37019089,83,M
37019089,49,M
37019089,99,M
37019080,02,M
37019038,43,M
37019031,43,U
37019001,99,M
37018632,99,M
37018262,64,M
37018261,57,M
37018260,88,M
37018253,15,M
37018253,02,M
37018253,99,M
37017881,OR,A
37017880,52,H
37017879,99,H
37017879,37,H
37017878,37,H
37017878,99,H
37017772,78,M
37017771,52,M
37017768,20,M
37017767,70,M
37017766,30,M
37017765,02,M
37017764,30,M
37017763,99,M
37017762,99,M
37017761,TN,M
37017760,05,Q
37017759,88,M
37017759,05,M
37017759,50,M
37017758,57,M
37017756,01,H
37017754,52,M
37017753,30,M
37017752,99,M
37017749,02,U
37017748,03,U
37017747,99,M
37017744,76,A
37017743,TM,A
37017742,16,H
37017741,99,H
37017740,56,M
37017740,09,M
37017739,35,M
37017738,11,H
37017737,02,D
37017736,94,D
37017735,95,D
37017734,02,D
37017733,69,D
37017733,37,D
37017732,02,D
37017731,52,D
37017730,02,D
37017729,02,O
37017728,01,M
37017727,43,M
37017727,99,M
37017726,05,M
37017725,79,M
37017725,43,M
37017724,02,D
37017723,52,M
37017722,05,M
37017722,99,M
37017721,36,U
37017720,56,H
37017718,06,M
37017718,99,M
37017718,45,M
37017717,05,M
37017716,70,M
37017715,99,M
37017715,30,M
37017715,02,M
37017714,30,M
37017714,99,M
37017713,94,H
37017713,49,H
37017711,30,U
37017709,81,A
37017709,56,A
37017709,02,A
37017709,99,A
37017688,69,H
37017116,85,A
37017115,20,A
37017114,85,A
37017113,20,A
37017112,OR,A
37017110,15,A
37017108,49,M
37017108,81,M
37017107,99,M
37017107,01,M
37017106,92,H
37017105,99,O
37016722,30,Q
37016721,92,Q
37016720,99,Q
37016719,30,Q
37016718,56,H
37016717,20,H
37016716,38,H
37016715,08,H
37016714,51,H
37016711,76,Q
37016710,99,Q
37016709,TO,M
37016708,52,O
37016707,09,A
37016706,91,Q
37016705,99,H
37016705,92,H
37016704,99,M
37016319,30,M
37016318,81,M
37016317,PL,A
37016316,01,P
37016316,TN,P
37016316,TO,P
37016315,TN,P
37016315,TM,P
37016314,20,M
37016313,30,M
37016313,09,M
37016312,85,M
37016311,88,M
37016310,TO,O
37016309,TO,D
37016309,TM,D
37016308,06,M
37016307,50,F
37016306,05,F
37016306,81,F
37016304,37,M
37016304,99,M
37016304,92,M
37016303,09,H
37016303,99,H
37016303,37,H
37015977,52,U
37015976,52,U
37015975,52,U
37015974,02,U
37015973,08,U
37015972,08,U
37015970,65,M
37015970,43,M
37015969,05,M
37015969,70,M
37015968,52,M
37015967,75,M
37015966,52,M
37015965,02,M
37015964,99,M
37015963,02,D
37015962,30,M
37015961,02,O
37015960,99,M
37015959,01,M
37015958,30,U
37015957,76,O
37015957,02,O
37015957,95,O
37015956,02,O
37015956,52,O
37015955,92,O
37015954,30,U
37015953,81,A
37015952,07,E
37015951,81,A
37015951,07,A
37015950,30,U
37015949,52,M
37015949,88,M
37015948,99,M
37015948,05,M
37015947,12,M
37015947,90,M
37015946,37,M
37015946,11,M
37015945,OR,Q
37015944,OR,Q
37015943,OR,Q
37015942,99,M
37015941,OR,Q
37015940,PL,Q
37015939,PL,Q
37015938,OR,Q
37015937,76,M
37015936,02,M
37015935,81,M
37015934,85,M
37015933,99,M
37015932,99,M
37015931,02,M
37015930,02,M
37015930,99,M
37015929,08,H
37015927,37,H
37015927,16,H
37015926,91,H
37015925,96,H
37015925,07,H
37015924,20,H
37015923,30,U
37015922,30,U
37015921,35,U
37015921,76,U
37015921,08,U
37015919,37,H
37015919,78,H
37015919,56,H
37015917,16,H
37015916,08,U
37015916,30,U
37015916,35,U
37015915,35,U
37015915,08,U
37015915,30,U
37015913,99,A
37015912,92,E
37015911,99,E
37015910,92,E
37015909,08,E
37015907,37,H
37015906,92,H
37015906,99,H
37015906,09,H
37015906,56,H
37015906,49,H
37015905,56,H
37015904,99,M
37015903,99,H
37015902,56,H
37015902,09,H
37015902,91,H
37015902,99,H
37015902,28,H
37015902,96,H
37015838,OR,M
37015837,OR,M
37015836,OR,M
37015835,OR,M
37015834,OR,M
37015833,OR,M
37015832,PL,A
37015831,85,A
37015830,61,A
37015828,99,M
37015828,02,M
37015827,30,M
37015826,68,M
37015826,32,M
37015826,99,M
37015825,02,Q
37015824,12,M
37015823,99,M
37015822,17,A
37015821,99,M
37015820,99,A
37015816,20,M
37015816,30,M
37015147,56,M
37015147,37,M
37015146,99,M
37015145,OR,A
37015144,07,A
37015143,05,M
37015142,99,M
37015141,78,O
37015140,05,M
37015138,99,M
37015136,50,M
37015136,92,M
37015135,50,M
37015135,92,M
37015135,99,M
37015134,32,M
37015133,43,M
37015132,09,M
37015131,02,M
37015131,41,M
37015130,99,M
37015130,37,M
37015130,35,M
37015130,32,M
37015129,99,M
37015129,32,M
37014775,01,U
37014774,01,U
37014773,01,U
37014772,01,U
37014771,01,U
37014770,30,M
37014770,99,M
37014769,20,M
37014768,99,M
37014767,92,F
37014766,92,F
37014765,52,O
37014762,30,U
37014761,30,U
37014760,99,U
37014759,02,O
37014758,37,H
37014757,30,M
37014756,57,H
37014755,93,H
37014754,93,H
37014753,81,M
37014753,05,M
37014401,BL,M
37014400,43,M
37014399,02,M
37014398,01,U
37014397,01,U
37014396,01,U
37014395,01,U
37014394,TM,Q
37014393,TM,A
37014393,TG,A
37014393,TN,A
37014392,TM,A
37014392,TG,A
37014392,TN,A
37014392,TC,A
37014392,TO,A
37014392,01,A
37014391,99,M
37014390,01,M
37014390,30,M
37014390,99,M
37014390,43,M
37014390,85,M
37014389,TN,M
37014388,TM,A
37014388,TG,A
37014388,05,A
37014385,16,F
37014384,91,F
37014383,15,D
37014382,01,M
37014382,28,M
37014381,99,M
37014380,56,M
37014380,09,M
37014379,37,H
37014378,37,H
37014378,99,H
37014378,02,H
37014377,TN,M
37014068,95,A
37014067,70,M
37014066,88,M
37014066,85,M
37014064,50,E
37014063,07,A
37014062,16,A
37014061,85,A
37014060,85,A
37014059,52,A
37014059,78,A
37014058,15,A
37014058,30,A
37014058,85,A
37014058,52,A
37014057,68,A
37014057,99,A
37014056,OR,A
37014055,PL,A
37014054,92,E
37014053,40,A
37014052,56,U
37014051,56,U
37014050,95,D
37014049,81,A
37014049,99,A
37014049,69,A
37014048,07,E
37014048,94,E
37014047,28,H
37014044,56,H
37014043,92,H
37014042,99,H
37014041,09,H
37014040,TA,U
37014039,TA,U
37014038,52,U
37014037,02,M
37014037,20,M
37014036,30,M
37014035,82,M
37014034,08,U
37014033,08,U
37014032,08,U
37014031,28,U
37014030,28,U
37014028,28,U
37014027,28,U
37014026,28,U
37014025,56,U
37014024,37,H
37014024,01,H
37014024,56,H
37014024,50,H
37014023,56,H
37014022,37,H
37014021,30,H
37014020,08,H
37014019,02,H
37014018,31,H
37014017,12,H
37014017,56,H
37014017,01,H
37014017,37,H
37014017,50,H
37014016,01,H
37014016,99,H
37014015,56,H
37014014,92,H
37014014,08,H
37014013,37,O
37014013,95,O
37014012,48,H
37014012,56,H
37014011,49,H
37014011,51,H
37014011,56,H
37014011,99,H
37014011,09,H
37014011,92,H
37014010,56,H
37014008,99,H
37014007,56,H
37014006,37,H
37014005,99,H
37014004,37,H
37014003,37,H
37014002,09,H
37014002,99,H
37014002,94,H
37014002,49,H
37014002,56,H
37014001,35,M
37013864,85,M
37013864,01,M
37013863,01,M
37013862,95,M
37013861,99,M
37013860,88,M
37013860,99,M
37013859,88,M
37013859,20,M
37013858,99,M
37013857,05,M
37013856,TN,M
37013855,68,M
37013854,83,M
37013853,88,M
37013853,09,M
37013853,83,M
37013852,96,M
37013851,28,M
37013851,50,M
37013849,32,M
37013848,23,M
37013848,05,M
37013848,99,M
37013847,56,M
37013847,70,M
37013845,57,M
37013845,78,M
37013844,99,M
37013843,43,M
37013843,99,M
37013842,02,M
37013841,99,M
37013827,94,O
37013819,02,O
37013793,56,O
37013791,70,M
37013791,88,M
37013791,52,M
37013791,09,M
37013791,95,M
37013791,99,M
37013790,43,M
37013790,99,M
37013790,68,M
37013789,06,D
37013788,TC,Q
37013788,99,Q
37013788,01,Q
37013787,99,M
37013787,32,M
37013787,76,M
37013787,68,M
37013787,94,M
37013777,61,E
37013776,61,A
37013775,92,E
37013760,99,Q
37013746,02,Q
37013741,99,M
37013741,08,M
37013717,TM,E
37013702,99,M
37013662,99,M
37013655,37,E
37013654,37,A
37013651,BB,O
37013651,TN,O
37013651,TO,O
37013651,TM,O
37013651,01,O
37013651,TG,O
37013643,99,M
37013275,92,U
37013275,08,U
37013274,92,U
37013274,08,U
37013273,40,A
37013272,81,E
37013270,OR,Q
37013269,OR,Q
37013268,OR,Q
37013266,02,D
37013264,56,D
37013263,15,D
37013262,02,D
37013261,02,A
37013260,02,O
37013258,99,O
37013258,28,O
37013257,99,M
37013256,91,Q
37013256,40,Q
37013256,09,Q
37013255,85,A
37013255,37,A
37013255,99,A
37013255,52,A
37013255,56,A
37013254,01,A
37013254,99,A
37013254,37,A
37013253,37,O
37013253,10,O
37012890,05,U
37012889,16,U
37012888,98,M
37012887,08,U
37012886,08,U
37012884,05,M
37012884,88,M
37012883,05,M
37012882,95,F
37012882,81,F
37012881,91,Q
37012881,50,Q
37012881,08,Q
37012880,30,M
37012879,50,E
37012879,40,E
37012879,81,E
37012879,99,E
37012878,07,E
37012877,37,O
37012877,99,O
37012877,53,O
37012527,08,U
37012526,08,U
37012525,PL,M
37012524,OR,M
37012521,98,M
37012520,TO,H
37012519,TM,H
37012518,TN,H
37012517,56,E
37012517,02,E
37012516,02,D
37012515,50,A
37012514,OR,M
37012513,CU,M
37012513,99,M
37012512,99,M
37012511,88,M
37012510,OR,M
37012509,08,H
37012508,DI,H
37012507,TO,H
37012506,OR,M
37012505,OR,M
37012504,TC,H
37012503,TM,H
37012502,TO,H
37012501,43,H
37012501,99,H
37012007,99,P
37012007,01,P
37012007,49,P
37012007,28,P
37012007,98,P
37012006,50,A
37012006,81,A
37012006,99,A
37012005,81,E
37012005,50,E
37012004,56,D
37012004,37,D
37012003,37,O
37012003,56,O
37012002,15,O
37012002,56,O
37012002,37,O
37012002,10,O
37012001,15,D
37012001,56,D
37012001,37,D
37011508,11,U
37011507,81,U
37011506,50,F
37011506,91,F
37011505,02,F
37011504,50,F
37011503,TM,O
37011503,TN,O
37011502,01,E
37011501,OR,A
37011329,08,U
37011328,43,M
37011327,95,H
37011326,99,H
37011325,56,H
37011324,92,H
37011323,01,U
37011321,01,U
37011320,08,U
37011320,52,U
37011320,68,U
37011320,43,U
37011319,52,U
37011319,68,U
37011319,08,U
37011319,43,U
37011318,52,U
37011318,43,U
37011318,68,U
37011318,08,U
37011317,43,M
37011317,70,M
37011316,46,M
37011315,TC,M
37011314,08,U
37011313,08,U
37011312,08,U
37011311,08,U
37011310,52,U
37011309,52,U
37011308,52,U
37011307,52,U
37011306,94,H
37011305,56,H
37011304,99,H
37011303,99,H
37011302,01,H
37011301,94,H
37011300,01,H
37011299,56,H
37011298,99,H
37011107,87,M
37011105,87,M
37010999,TC,H
37010998,TM,H
37010997,TO,H
37010996,01,H
37010995,56,H
37010995,99,H
37010995,01,H
37010995,06,H
37010994,01,H
37010993,56,H
37010992,TN,H
37010991,52,H
37010990,56,H
37010990,37,H
37010989,CU,M
37010921,93,H
37010921,99,H
37010904,TM,D
37010904,TO,D
37010904,TG,D
37010904,TN,D
37010903,TG,O
37010903,TN,O
37010903,TO,O
37010903,TM,O
37010874,07,H
37010874,14,H
37010810,56,H
37010809,40,H
37010809,25,H
37010809,52,H
37010801,37,H
37010801,08,H
37010801,05,H
37010800,20,H
37010800,52,H
37010766,56,H
37010766,94,H
37010766,37,H
37010765,91,H
37010765,36,H
37010765,50,H
37010762,56,H
37010762,02,H
37010762,72,H
37010762,37,H
37010762,92,H
37010762,51,H
37010761,08,H
37010760,56,H
37010751,56,H
37010750,11,H
37010750,45,H
37010749,01,H
37010748,01,H
37010747,56,H
37010742,46,H
37010742,39,H
37010742,02,H
37010741,37,M
37010740,70,H
37010740,30,H
37010740,50,H
37010740,02,H
37010740,56,H
37010740,08,H
37010738,CU,M
37010738,99,M
37010732,08,H
37010732,56,H
37010732,40,H
37010713,01,M
37010694,05,M
37010691,CU,M
37010690,14,M
37010690,25,M
37010685,43,H
37010685,94,H
37010685,56,H
37010685,08,H
37010685,16,H
37010684,99,M
37010684,CU,M
37010683,87,H
37010683,56,H
37010683,02,H
37010682,01,M
37010678,43,M
37010678,99,M
37010677,56,H
37010677,06,H
37010677,99,H
37010676,30,H
37010676,70,H
37010676,52,H
37010675,37,H
37010675,30,H
37010674,TG,H
37010673,CU,H
37010672,56,H
37010671,55,H
37010670,08,H
37010669,TG,H
37010668,56,H
37010668,70,H
37010667,TO,H
37010666,TN,H
37010665,08,H
37010664,TC,H
37010660,BB,H
37010659,TO,H
37010658,01,H
37010655,37,M
37010655,99,M
37010654,TO,H
37010653,TN,H
37010652,TM,H
37010651,TG,H
37010551,08,H
37010542,07,H
37010542,50,H
37010542,01,H
37010541,50,H
37010541,55,H
37010540,01,H
37010540,99,H
37010540,08,H
37010540,37,H
37010539,23,M
37010483,PL,M
37010481,99,M
37010481,01,M
37010481,11,M
37010481,81,M
37010479,85,A
37010479,50,A
37010475,05,M
37010474,08,M
37010474,99,M
37010473,28,F
37010472,32,M
37010472,99,M
37010471,11,M
37010468,30,M
37010467,88,M
37010467,30,M
37010464,56,M
37010462,43,M
37010462,85,M
37010461,30,M
37010459,52,M
37010459,01,M
37010458,09,M
37010457,56,M
37010454,99,M
37010454,70,M
37010452,99,M
37010427,TM,M
37010426,99,M
37010425,43,M
37010424,30,M
37010422,12,M
37010422,52,M
37010421,43,M
37010420,05,M
37010419,99,M
37010418,20,M
37010416,32,M
37010416,20,M
37010410,61,M
37010410,05,M
37010410,20,M
37010407,07,H
37010407,56,H
37010398,30,M
37010398,99,M
37010388,05,M
37010384,99,M
37010376,15,D
37010376,40,D
37010376,94,D
37010376,56,D
37010374,37,M
37010370,07,M
37010370,CU,M
37010364,CU,M
37010362,02,A
37010361,BL,M
37010359,43,M
37010359,74,M
37010353,TO,M
37010349,50,M
37010347,43,M
37010300,99,M
37010298,92,H
37010281,70,M
37010275,70,M
37010267,OR,M
37010264,PL,M
37010262,OR,M
37010261,OR,M
37010260,OR,M
37010259,99,M
37010259,52,M
37010258,OR,M
37010257,43,M
37010256,OR,M
37010255,01,M
37010254,09,M
37010254,99,M
37010253,01,M
37010251,92,H
37010250,97,O
37010231,07,E
37010231,91,E
37010231,65,E
37010231,99,E
37010221,15,D
37010220,95,O
37010208,OR,M
37010208,PL,M
37010203,OR,M
37010203,PL,M
37010200,OR,M
37010200,PL,M
37010198,CG,H
37010190,07,H
37010179,OR,M
37010155,20,M
37010151,30,M
37010151,20,M
37010150,02,D
37010148,99,M
37010148,30,M
37010147,05,M
37010146,99,M
37010146,70,M
37010145,99,A
37010144,01,H
37010143,99,M
37010143,08,M
37010142,01,H
37010141,50,H
37010140,99,M
37010139,01,H
37010138,92,H
37010137,01,H
37010135,50,H
37010134,01,H
37010115,OR,M
37010114,OR,M
37010114,PL,M
37010108,56,H
37010107,99,H
37010105,TN,M
37010104,TO,M
37010103,92,H
37010102,TM,M
37010101,TC,M
37010100,TN,M
37010097,95,A
37010094,99,H
37010091,07,H
37010089,99,H
37010087,70,H
37010086,OR,M
37010081,08,D
37010081,37,D
37010080,TM,M
37010078,99,H
37010077,03,H
