PRODUCTO,COLOR,GENERO
47038642,20,M
47038641,32,M
47038640,05,M
47038639,01,M
47038638,68,M
47038638,99,M
47038638,01,M
47038637,12,M
47038637,01,M
47038636,14,M
47038635,52,M
47038634,82,E
47038633,01,M
47038632,52,M
47038631,99,M
47038630,02,M
47038261,40,U
47038260,40,U
47038257,81,M
47038256,52,Q
47038255,07,M
47038254,37,M
47038253,52,Q
47037888,35,U
47037888,85,U
47037887,85,U
47037887,35,U
47037886,85,U
47037885,35,U
47037885,85,U
47037884,85,U
47037884,35,U
47037883,50,H
47037881,02,D
47037880,02,D
47037879,02,D
47037878,52,A
47037877,37,M
47037853,55,H
47037852,99,H
47037852,03,H
47037848,52,A
47037847,74,Q
47037845,01,F
47037844,87,E
47037843,30,H
47037842,50,E
47037841,52,M
47037840,52,M
47037839,30,M
47037837,50,H
47037836,OR,M
47037835,OR,M
47037834,OR,M
47037833,56,U
47037833,02,U
47037832,43,H
47037832,08,H
47037831,02,P
47037830,BL,H
47037829,05,M
47037828,87,M
47037827,99,M
47037826,99,M
47037825,CU,M
47037824,43,M
47037822,52,A
47037821,52,E
47037820,03,A
47037819,52,D
47037818,50,D
47037770,08,H
47037654,99,M
47037654,08,M
47037141,01,M
47037140,81,M
47037139,05,M
47037138,14,M
47037137,02,M
47037135,88,M
47037134,43,M
47037133,02,M
47037132,85,M
47037130,78,M
47037129,68,M
47037128,08,M
47037127,52,M
47037125,52,M
47037124,02,Q
47037123,92,M
47037122,07,M
47037120,99,M
47037119,05,M
47037118,05,M
47037117,05,M
47037117,28,M
47037116,43,M
47037116,99,M
47037115,99,M
47037115,85,M
47037113,81,M
47037112,60,M
47037111,PL,M
47037111,OR,M
47037110,46,M
47037109,81,M
47037108,08,M
47037106,05,M
47036716,99,M
47036715,70,M
47036714,65,M
47036713,43,O
47036712,52,O
47036711,50,D
47036709,02,O
47036708,52,D
47036706,95,D
47036706,05,D
47036704,46,M
47036327,02,Q
47036325,37,M
47036324,52,Q
47036323,02,U
47036321,95,A
47036320,01,A
47036319,08,P
47036319,95,P
47036318,52,Q
47036317,52,Q
47036316,PL,M
47036315,OR,M
47036314,07,Q
47036313,43,D
47036312,05,M
47036311,68,M
47036310,12,U
47036310,43,U
47036309,02,M
47036308,50,Q
47036307,30,E
47036304,08,M
47035973,56,M
47035973,65,M
47035973,01,M
47035972,01,M
47035972,43,M
47035968,87,H
47035967,05,H
47035966,56,P
47035965,56,H
47035963,95,A
47035954,52,O
47035953,99,H
47035952,30,U
47035951,46,D
47035950,07,O
47035949,02,E
47035949,40,E
47035948,02,D
47035947,02,D
47035946,07,A
47035945,37,P
47035944,02,Q
47035944,99,Q
47035943,52,E
47035942,52,A
47035941,52,E
47035940,52,E
47035939,40,E
47035938,02,O
47035937,21,U
47035936,99,M
47035935,56,U
47035935,02,U
47035932,30,U
47035931,05,A
47035929,52,P
47035925,11,H
47035925,23,H
47035925,37,H
47035925,52,H
47035925,60,H
47035923,99,Q
47035922,77,Q
47035921,69,H
47035920,05,M
47035919,30,M
47035918,11,M
47035917,PL,M
47035915,20,M
47035914,09,M
47035912,01,H
47035911,54,H
47035909,52,H
47035909,08,H
47035908,56,H
47035906,43,H
47035905,12,H
47035905,15,H
47035905,37,H
47035904,78,H
47035903,07,H
47035902,05,H
47035884,52,U
47035882,99,M
47035881,50,M
47035880,84,M
47035880,52,M
47035878,99,M
47035878,05,M
47035877,81,M
47035876,30,M
47035875,53,U
47035872,TM,M
47035870,TM,M
47035869,OR,M
47035867,05,M
47035867,43,M
47035866,88,M
47035865,52,M
47035864,20,U
47035863,02,A
47035861,52,M
47035860,02,U
47035859,02,U
47035858,52,M
47035857,01,M
47035856,65,M
47035854,50,M
47035853,02,M
47035852,OR,M
47035848,OR,M
47035847,02,O
47035846,02,O
47035842,02,M
47035841,01,M
47035840,20,M
47035839,20,M
47035838,05,U
47035837,20,M
47035829,56,M
47035829,40,M
47035651,88,M
47035650,55,H
47035152,05,U
47035150,07,D
47035149,79,U
47035149,05,U
47035148,94,D
47035147,01,A
47035146,OR,M
47035145,02,Q
47035143,56,P
47035142,02,D
47035141,43,A
47035140,56,O
47035139,43,M
47035138,02,M
47035137,37,O
47035136,52,O
47035135,85,M
47035134,14,M
47035133,02,A
47035132,91,H
47035131,43,A
47035130,07,O
47035130,56,O
47035129,27,A
47034766,02,M
47034764,02,D
47034763,99,M
47034761,52,O
47034760,99,M
47034759,99,M
47034758,69,O
47034757,07,D
47034756,07,F
47034755,07,A
47034754,56,O
47034754,99,O
47034754,94,O
47034754,37,O
47034434,02,A
47034433,92,M
47034432,52,F
47034431,91,H
47034430,56,H
47034429,37,H
47034428,PL,M
47034427,PL,M
47034426,01,M
47034426,80,M
47034425,85,A
47034424,85,D
47034423,61,A
47034422,40,A
47034421,TM,M
47034420,OR,M
47034419,TN,H
47034418,07,M
47034417,05,M
47034417,OR,M
47034414,31,H
47034412,37,O
47034411,37,O
47034410,40,O
47034409,02,A
47034408,02,F
47034407,85,F
47034406,52,M
47034405,TM,M
47034404,01,A
47034403,99,H
47034401,56,H
47034398,50,Q
47034397,99,H
47034397,CU,H
47034397,30,H
47034396,30,H
47034396,99,H
47034396,CU,H
47034395,08,H
47034394,07,A
47034393,CU,H
47034392,08,H
47034391,91,U
47034389,81,E
47034389,50,E
47034389,02,E
47034389,87,E
47034387,05,A
47034385,31,H
47034384,05,A
47034382,35,H
47034381,TC,H
47034380,08,H
47034380,56,H
47034379,01,M
47034377,08,H
47034377,31,H
47034377,56,H
47034044,99,M
47034042,99,M
47034041,99,M
47034039,43,M
47034038,99,M
47034037,52,M
47034036,52,M
47034035,05,M
47034034,01,M
47034034,52,M
47034033,30,U
47034032,01,M
47034031,52,M
47034029,32,M
47034028,43,M
47034027,PL,M
47034026,05,M
47034025,OR,M
47034024,16,M
47034023,02,M
47034021,62,M
47034020,02,M
47034020,99,M
47034019,91,M
47034018,30,M
47034017,99,M
47034016,53,M
47034015,25,M
47034013,05,M
47034012,65,M
47034012,52,M
47034011,56,P
47034010,92,H
47034009,88,M
47034009,05,M
47034008,59,O
47034007,53,M
47034007,40,M
47034007,99,M
47034006,05,M
47034005,53,O
47034005,03,O
47034004,37,P
47034004,56,P
47034004,02,P
47034002,01,P
47034001,82,M
47034001,99,M
47033774,99,Q
47033773,TO,M
47033772,02,A
47033770,99,Q
47033770,07,Q
47033770,02,Q
47033769,92,E
47033767,02,E
47033715,05,F
47033276,37,U
47033276,85,U
47033275,37,U
47033275,85,U
47033274,CU,H
47033273,TN,M
47033272,30,U
47033271,TM,M
47033270,92,D
47033269,95,O
47033268,15,O
47033267,95,A
47033266,99,E
47033265,33,O
47033264,96,Q
47033263,OR,M
47033262,PL,M
47033262,OR,M
47033261,99,D
47033260,15,A
47033259,02,D
47033258,TN,D
47033258,TG,D
47033258,TM,D
47033257,56,D
47033256,02,P
47033255,05,M
47033255,87,M
47033255,99,M
47033254,TU,M
47033253,99,Q
47033253,07,Q
47033253,02,Q
47032886,08,U
47032885,30,U
47032884,08,F
47032882,46,M
47032882,PL,M
47032881,02,Q
47032880,12,A
47032878,99,M
47032878,26,M
47032878,02,M
47032877,08,O
47032877,56,O
47032538,TU,M
47032537,TN,M
47032536,08,U
47032532,62,U
47032530,52,U
47032529,52,U
47032528,14,U
47032528,08,U
47032528,02,U
47032527,02,U
47032527,14,U
47032527,08,U
47032526,02,F
47032525,OR,M
47032524,02,F
47032522,30,M
47032521,OR,M
47032520,99,M
47032519,80,M
47032518,52,M
47032517,99,M
47032515,02,A
47032514,52,O
47032514,02,O
47032513,02,O
47032513,56,O
47032512,56,U
47032512,83,U
47032512,40,U
47032512,52,U
47032511,56,U
47032511,52,U
47032511,83,U
47032511,40,U
47032510,52,U
47032510,40,U
47032510,56,U
47032510,83,U
47032507,19,U
47032507,45,U
47032506,09,E
47032503,43,U
47032502,OR,U
47032501,32,M
47032004,08,Q
47032003,99,M
47032001,37,D
47032001,52,D
47031507,92,H
47031506,99,D
47031505,01,A
47031505,81,A
47031505,99,A
47031504,37,D
47031504,99,D
47031504,56,D
47031503,PL,M
47031502,70,M
47031501,TC,A
47031501,TM,A
47031323,01,U
47031322,05,M
47031321,09,M
47031321,85,M
47031320,37,U
47031319,02,M
47031318,15,H
47031317,01,U
47031316,69,D
47031315,02,D
47031314,02,D
47031313,02,D
47031311,99,M
47031310,76,M
47031309,85,E
47031308,92,E
47031307,50,E
47031306,92,E
47031305,92,E
47031304,30,H
47031303,99,M
47031302,99,M
47031300,81,M
47031299,79,M
47031298,99,M
47031297,05,U
47031296,33,H
47031295,99,M
47031294,52,U
47031293,52,U
47031292,05,U
47031290,99,Q
47031290,37,Q
47031289,02,U
47031288,02,A
47031286,40,Q
47031284,92,U
47031283,08,F
47031282,99,M
47031281,05,M
47031281,91,M
47031280,70,D
47031275,20,M
47031275,89,M
47031272,OR,A
47031271,OR,A
47031270,OR,A
47031269,PL,A
47031268,15,A
47031267,52,A
47031262,01,M
47031262,70,M
47031261,70,M
47031260,02,D
47031259,16,D
47031258,53,M
47031258,88,M
47031258,GM,M
47031257,88,M
47031256,GM,M
47031255,88,M
47031254,GM,M
47031253,99,M
47031252,99,M
47031249,88,M
47031248,02,U
47031247,02,U
47031027,88,M
47031026,DO,H
47030905,08,H
47030903,37,H
47030902,48,H
47030902,35,H
47030872,91,H
47030839,53,H
47030826,02,H
47030822,91,H
47030782,TN,H
47030781,08,H
47030780,09,H
47030777,TO,H
47030688,50,H
47030666,78,H
47030665,TC,H
47030664,TO,H
47030663,56,H
47030662,78,H
47030662,99,H
47030662,52,H
47030661,78,H
47030661,52,H
47030660,56,H
47030660,99,H
47030660,08,H
47030659,92,H
47030658,TC,H
47030658,TO,H
47030656,99,H
47030655,92,H
47030653,01,H
47030653,08,H
47030652,05,H
47030651,56,H
47030650,69,H
47030556,12,H
47030550,99,H
47030535,39,H
47030466,49,A
47030465,56,A
47030464,99,M
47030463,99,Q
47030461,OR,Q
47030460,OR,Q
47030457,99,Q
47030454,08,M
47030453,05,M
47030452,01,D
47030452,TN,D
47030452,TM,D
47030452,TC,D
47030452,TG,D
47030352,99,A
47030351,56,O
47030350,70,A
47030331,02,E
47030331,56,E
47030253,05,E
47030252,06,U
47030251,49,A
47030151,TM,Q
47030150,TC,O
47030125,08,M
47030125,20,M
47030027,09,H
47030026,56,H
47030025,99,H
47030025,07,H
47030011,99,H
47030005,99,H
47029805,99,H
47029205,88,M
47029204,05,M
47029202,88,M
47029027,56,U
47029026,02,M
47028652,43,M
47028651,99,M
47028649,52,M
47028648,91,M
47028647,43,M
47028646,99,M
47028646,52,M
47028645,12,M
47028642,01,M
47028642,52,M
47028641,85,A
47028640,99,M
47028639,99,M
47028639,52,M
47028638,05,M
47028637,52,M
47028636,20,M
47028635,52,A
47028634,88,M
47028634,52,M
47028633,05,M
47028632,OR,M
47028630,01,M
47028630,52,M
47028629,05,M
47028260,36,U
47028259,36,U
47028258,36,U
47028257,88,Q
47028255,50,A
47028255,02,A
47028255,12,A
47028254,52,P
47028253,01,M
47027888,08,M
47027887,10,M
47027886,02,M
47027885,08,M
47027884,09,M
47027883,02,D
47027881,79,M
47027879,02,A
47027853,05,M
47027851,01,M
47027851,99,M
47027850,99,M
47027848,99,M
47027847,74,Q
47027846,07,O
47027843,50,A
47027839,52,H
47027838,OR,M
47027837,OR,M
47027836,OR,M
47027835,56,U
47027835,70,U
47027834,99,U
47027833,26,H
47027833,50,H
47027832,59,P
47027831,37,O
47027830,92,O
47027829,26,E
47027826,85,A
47027824,85,A
47027823,99,O
47027822,03,P
47027820,99,P
47027819,68,E
47027818,59,Q
47027792,01,H
47027792,36,H
47027142,88,M
47027141,02,M
47027140,70,M
47027139,99,M
47027138,70,M
47027137,70,M
47027137,43,M
47027136,65,M
47027135,50,M
47027134,02,M
47027131,01,M
47027130,12,U
47027129,56,M
47027128,65,M
47027127,12,M
47027126,02,M
47027125,83,Q
47027124,99,Q
47027123,92,M
47027120,99,M
47027120,BB,M
47027119,79,M
47027118,50,M
47027116,85,M
47027116,99,M
47027115,05,M
47027115,99,M
47027114,81,M
47027112,88,M
47027112,20,M
47027111,62,M
47027111,08,M
47027110,05,M
47027109,30,M
47027108,87,M
47027108,61,M
47027108,06,M
47027107,99,M
47027107,06,M
47027105,06,M
47027105,37,M
47026716,99,M
47026716,88,M
47026715,70,M
47026714,99,E
47026713,50,E
47026712,52,E
47026711,99,A
47026710,08,H
47026709,56,H
47026709,52,H
47026708,02,E
47026707,07,A
47026706,08,U
47026705,68,M
47026704,46,M
47026327,02,Q
47026325,99,Q
47026324,05,E
47026323,50,Q
47026322,TM,M
47026321,07,M
47026320,52,Q
47026319,01,P
47026319,43,P
47026318,TC,A
47026317,99,Q
47026316,43,M
47026315,99,Q
47026314,37,Q
47026313,99,Q
47026312,30,U
47026309,52,Q
47026307,52,Q
47026306,52,M
47026305,08,M
47026303,TC,Q
47026303,02,Q
47025973,05,M
47025970,02,H
47025969,56,H
47025968,01,H
47025967,05,H
47025966,02,H
47025965,96,H
47025964,43,M
47025963,01,H
47025962,07,M
47025961,52,P
47025958,70,A
47025954,70,U
47025954,52,U
47025953,32,M
47025952,CU,M
47025951,05,P
47025950,02,A
47025950,56,A
47025949,52,P
47025946,07,E
47025945,05,U
47025944,99,Q
47025943,01,A
47025942,70,E
47025941,94,O
47025940,56,O
47025939,95,O
47025937,70,U
47025936,70,U
47025935,91,P
47025934,69,P
47025933,02,P
47025932,56,P
47025931,91,H
47025930,74,A
47025929,02,F
47025927,01,A
47025926,05,H
47025925,05,H
47025924,02,Q
47025923,99,Q
47025922,08,H
47025922,37,H
47025922,52,H
47025921,99,P
47025921,56,P
47025921,52,P
47025919,08,U
47025918,99,M
47025918,88,M
47025917,11,M
47025916,37,H
47025915,66,H
47025914,52,H
47025911,50,H
47025909,30,H
47025906,45,H
47025906,50,H
47025906,99,H
47025905,05,H
47025904,56,H
47025903,37,H
47025902,05,H
47025902,37,H
47025883,99,M
47025882,61,M
47025881,99,M
47025880,40,M
47025879,08,M
47025879,55,M
47025878,88,M
47025877,53,U
47025876,53,U
47025875,05,U
47025874,05,U
47025873,05,U
47025871,05,U
47025870,82,M
47025869,30,M
47025867,81,M
47025866,01,M
47025865,52,M
47025864,99,M
47025863,99,M
47025862,07,U
47025861,02,U
47025860,99,M
47025860,01,M
47025859,52,M
47025858,02,M
47025856,05,M
47025855,61,M
47025855,08,M
47025854,OR,M
47025853,OR,M
47025852,85,M
47025851,02,M
47025849,94,O
47025848,94,O
47025845,70,Q
47025844,56,Q
47025843,70,M
47025842,88,M
47025841,20,M
47025840,05,U
47025839,05,U
47025838,02,Q
47025153,70,U
47025152,70,U
47025151,01,A
47025150,02,A
47025149,16,D
47025148,95,A
47025147,52,A
47025145,99,Q
47025143,52,A
47025142,85,A
47025141,87,A
47025140,02,Q
47025139,99,O
47025138,52,O
47025137,02,A
47025136,02,A
47025135,12,M
47025134,77,M
47025133,11,M
47025132,08,M
47025132,88,M
47025131,15,O
47025130,50,D
47025129,14,M
47024767,99,M
47024764,99,M
47024763,88,M
47024762,56,O
47024761,70,M
47024761,03,M
47024758,52,O
47024757,05,A
47024756,07,A
47024755,07,A
47024754,99,O
47024754,52,O
47024754,56,O
47024754,02,O
47024754,43,O
47024753,02,O
47024753,53,O
47024753,12,O
47024753,40,O
47024753,56,O
47024753,41,O
47024753,37,O
47024753,99,O
47024753,87,O
47024436,01,M
47024435,02,A
47024435,56,A
47024434,30,M
47024433,80,M
47024432,02,M
47024431,89,D
47024429,25,O
47024427,89,O
47024426,99,O
47024425,37,D
47024424,52,A
47024423,52,O
47024422,94,O
47024418,PL,Q
47024416,46,O
47024415,05,H
47024414,56,H
47024413,02,O
47024412,87,Q
47024411,OR,Q
47024410,OR,Q
47024409,85,F
47024408,95,P
47024407,02,P
47024406,02,P
47024404,37,H
47024404,08,H
47024404,91,H
47024404,56,H
47024403,56,H
47024402,01,H
47024400,37,H
47024400,07,H
47024399,50,Q
47024398,16,U
47024397,25,H
47024397,56,H
47024396,05,H
47024395,37,H
47024395,56,H
47024394,08,H
47024393,91,U
47024392,43,U
47024390,30,U
47024389,TG,H
47024388,99,Q
47024388,07,Q
47024387,60,Q
47024387,50,Q
47024387,02,Q
47024386,99,Q
47024386,02,Q
47024386,50,Q
47024383,37,H
47024382,09,H
47024382,56,H
47024382,45,H
47024380,TC,H
47024380,54,H
47024378,08,H
47024045,91,M
47024045,02,M
47024044,91,M
47024043,52,M
47024042,99,M
47024039,52,M
47024037,02,M
47024036,01,M
47024035,88,M
47024033,52,A
47024030,43,M
47024029,05,M
47024028,OR,M
47024026,82,M
47024025,43,M
47024025,99,M
47024023,99,M
47024020,37,M
47024019,30,M
47024018,37,M
47024016,43,M
47024015,25,M
47024014,09,M
47024013,56,M
47024013,43,M
47024012,52,M
47024012,02,M
47024012,08,M
47024011,02,A
47024010,56,H
47024009,52,U
47024008,99,M
47024008,05,M
47024008,88,M
47024007,02,M
47024006,03,D
47024006,53,D
47024004,02,M
47024004,46,M
47024004,99,M
47024004,85,M
47024004,70,M
47024001,TM,A
47023775,01,U
47023774,01,U
47023770,10,E
47023769,05,Q
47023769,40,Q
47023725,02,E
47023715,02,E
47023276,85,U
47023275,37,U
47023275,85,U
47023274,TN,M
47023272,02,E
47023271,02,A
47023270,02,Q
47023269,08,D
47023268,TN,M
47023267,07,A
47023266,01,A
47023265,95,E
47023264,OR,M
47023263,02,D
47023262,95,D
47023261,87,M
47023261,85,M
47023260,01,P
47023260,TG,P
47023260,TN,P
47023259,02,O
47023258,31,D
47023257,79,P
47023256,99,M
47023256,05,M
47023255,15,M
47023254,50,Q
47023254,02,Q
47022887,70,U
47022886,70,U
47022885,52,U
47022882,99,Q
47022882,02,Q
47022881,91,Q
47022880,50,Q
47022880,81,Q
47022879,02,A
47022878,50,A
47022877,55,Q
47022540,43,U
47022539,94,O
47022539,02,O
47022538,08,U
47022538,91,U
47022537,08,U
47022537,91,U
47022536,91,U
47022536,08,U
47022535,02,U
47022534,02,U
47022533,02,U
47022531,52,U
47022530,52,U
47022523,OR,M
47022522,OR,M
47022521,OR,M
47022519,01,M
47022518,01,M
47022517,90,U
47022516,02,A
47022515,99,O
47022515,02,O
47022514,83,U
47022514,40,U
47022514,52,U
47022513,50,Q
47022513,91,Q
47022512,02,Q
47022512,99,Q
47022512,81,Q
47022511,40,U
47022511,83,U
47022511,56,U
47022511,52,U
47022510,02,Q
47022510,81,Q
47022506,43,U
47022505,43,U
47022504,16,U
47022503,43,U
47022502,99,M
47022501,50,A
47022501,01,A
47022004,02,U
47022004,92,U
47022003,08,U
47022002,99,M
47022001,52,O
47021510,02,F
47021509,02,F
47021508,09,Q
47021505,08,D
47021504,99,D
47021501,TN,A
47021328,35,U
47021328,08,U
47021327,08,U
47021327,35,U
47021326,08,U
47021326,35,U
47021323,05,M
47021322,08,U
47021321,08,U
47021320,85,M
47021320,20,M
47021320,43,M
47021319,94,H
47021318,01,U
47021317,99,M
47021317,05,M
47021316,05,M
47021315,85,M
47021315,09,M
47021315,50,M
47021314,99,A
47021313,85,A
47021312,07,A
47021311,92,A
47021310,52,A
47021309,92,H
47021304,99,M
47021303,28,M
47021302,06,M
47021301,09,M
47021300,54,U
47021300,43,U
47021300,07,U
47021300,56,U
47021300,05,U
47021300,04,U
47021298,05,U
47021297,05,U
47021295,56,M
47021295,99,M
47021294,52,U
47021292,99,M
47021291,99,Q
47021290,90,U
47021289,32,O
47021288,70,A
47021287,99,H
47021285,52,M
47021284,37,M
47021283,52,D
47021282,98,H
47021281,02,D
47021280,50,D
47021278,PL,M
47021277,99,M
47021277,20,M
47021276,99,M
47021276,30,M
47021275,37,D
47021275,15,D
47021274,85,A
47021273,52,A
47021272,85,A
47021271,15,A
47021270,85,A
47021269,85,A
47021268,56,A
47021265,02,M
47021261,50,M
47021261,99,M
47021261,40,M
47021260,78,M
47021259,78,M
47021258,OR,M
47021257,82,M
47021256,53,M
47021256,43,M
47021255,99,M
47021254,88,M
47021253,08,U
47021252,99,M
47021251,99,M
47021250,99,M
47021249,02,U
47021248,56,H
47021247,56,H
47021195,56,H
47021154,92,H
47021075,31,M
47021074,43,M
47020886,02,Q
47020668,54,H
47020653,43,H
47020457,37,Q
47020456,20,M
47020455,40,U
47020454,08,M
47020453,99,P
47020452,92,Q
47020451,82,M
47020319,20,M
47020319,56,M
47020300,56,M
47020300,99,M
47020252,99,A
47020251,99,Q
47020218,TN,M
47020217,99,M
47020217,37,M
47020216,99,M
47020216,05,M
47020215,PL,M
47020150,TC,D
47020126,20,M
47020126,08,M
47020092,56,H
47020074,76,M
47020073,05,M
47020072,52,A
47020057,50,A
47020054,56,H
47020049,20,M
47020048,02,U
47020047,08,U
47020046,08,U
47020045,08,U
47020044,99,M
47020042,15,D
47020042,03,D
47020041,56,D
47020041,37,D
47020041,08,D
47020040,95,O
47020040,37,O
47020040,01,O
47020040,56,O
47020040,08,O
47020040,99,O
47020039,85,M
47020039,70,M
47020039,71,M
47020039,50,M
47020038,90,U
47020037,72,U
47020036,52,U
47020035,30,U
47020034,30,U
47020032,99,H
47020031,99,H
47020026,09,H
47020025,56,H
47020024,50,H
47020024,01,H
47020024,70,H
47019604,02,M
47019405,83,U
47019207,70,M
47019206,85,M
47019205,88,M
47019204,88,M
47019203,88,M
47019202,88,M
47019028,TO,H
47019028,TC,H
47019027,56,U
47019026,99,M
47019018,85,M
47019017,02,M
47019017,85,M
47018652,43,M
47018651,20,M
47018649,70,M
47018647,05,M
47018647,99,M
47018646,02,M
47018645,05,M
47018645,50,M
47018644,05,M
47018643,88,A
47018643,52,A
47018642,45,A
47018641,99,M
47018640,99,M
47018639,85,M
47018637,20,M
47018636,50,D
47018635,01,M
47018634,52,M
47018633,50,M
47018631,02,M
47018630,88,M
47018264,40,U
47018263,40,U
47018262,02,Q
47018261,50,Q
47018260,02,Q
47018259,02,E
47018258,02,E
47018256,05,Q
47018255,99,M
47018254,85,M
47017891,87,D
47017889,45,D
47017888,45,D
47017887,50,D
47017886,02,D
47017885,02,D
47017884,02,D
47017883,02,M
47017882,02,A
47017881,82,A
47017881,02,A
47017880,02,A
47017878,81,M
47017877,88,Q
47017854,08,H
47017852,01,M
47017852,50,M
47017851,01,M
47017851,65,M
47017850,05,M
47017849,02,F
47017848,50,F
47017848,87,F
47017847,84,M
47017847,01,M
47017847,52,M
47017846,56,O
47017846,37,O
47017845,02,O
47017845,43,O
47017845,52,O
47017844,56,O
47017843,02,O
47017842,02,O
47017841,02,O
47017840,46,O
47017839,02,O
47017837,52,O
47017837,37,O
47017836,02,P
47017835,43,P
47017834,43,H
47017834,26,H
47017832,45,A
47017831,68,A
47017829,43,O
47017828,56,D
47017827,16,D
47017826,43,P
47017825,52,O
47017824,43,D
47017142,14,M
47017142,99,M
47017141,65,M
47017140,TM,M
47017139,02,M
47017138,99,M
47017137,05,M
47017136,11,M
47017134,30,M
47017133,05,M
47017131,56,M
47017131,02,M
47017128,65,M
47017127,79,M
47017126,02,M
47017124,99,Q
47017123,53,M
47017122,52,M
47017121,99,M
47017121,05,M
47017121,88,M
47017120,05,M
47017118,30,M
47017111,05,M
47017110,99,M
47017110,88,M
47017109,52,M
47017109,12,M
47017108,30,M
47017107,02,M
47017105,52,M
47016716,81,M
47016715,02,A
47016714,02,A
47016713,70,E
47016713,50,E
47016712,50,E
47016712,02,E
47016711,88,A
47016711,52,A
47016710,45,A
47016709,50,A
47016709,02,A
47016708,07,A
47016707,08,U
47016705,30,M
47016328,99,Q
47016327,50,Q
47016326,61,M
47016325,56,U
47016324,02,U
47016323,99,E
47016322,99,M
47016321,52,Q
47016320,52,P
47016318,41,O
47016317,PL,M
47016316,TM,D
47016316,TC,D
47016315,56,P
47016315,02,P
47016314,TM,P
47016313,52,P
47016312,02,Q
47016311,50,Q
47016310,02,Q
47016309,30,A
47016308,02,Q
47016307,02,Q
47016306,07,M
47016305,01,M
47016305,07,M
47016304,68,M
47016304,56,M
47015973,01,M
47015971,69,E
47015970,12,H
47015969,56,H
47015968,43,H
47015967,87,H
47015966,56,H
47015965,01,H
47015963,01,H
47015960,20,H
47015960,52,H
47015958,56,H
47015957,52,H
47015955,55,H
47015955,46,H
47015955,20,H
47015954,87,E
47015953,68,A
47015952,68,E
47015951,02,O
47015950,56,O
47015950,02,O
47015949,02,O
47015948,02,O
47015947,55,O
47015946,54,O
47015945,41,O
47015945,02,O
47015944,02,O
47015944,56,O
47015943,02,O
47015942,02,O
47015941,05,A
47015939,TC,E
47015938,01,E
47015936,01,E
47015935,01,A
47015934,TM,A
47015933,07,A
47015933,68,A
47015932,TM,A
47015931,81,E
47015931,41,E
47015930,52,O
47015929,TC,A
47015929,01,A
47015928,TN,A
47015928,TC,A
47015928,81,A
47015928,01,A
47015927,73,U
47015926,73,U
47015923,99,M
47015923,02,M
47015923,OR,M
47015922,07,Q
47015920,20,M
47015920,40,M
47015920,32,M
47015919,52,M
47015919,92,M
47015919,01,M
47015918,09,M
47015916,37,H
47015914,37,H
47015911,56,H
47015910,56,H
47015909,78,H
47015906,56,H
47015906,05,H
47015905,31,H
47015902,56,H
47015902,37,H
47015886,52,U
47015885,52,U
47015884,DI,M
47015881,56,M
47015881,05,M
47015881,50,M
47015880,99,M
47015879,68,M
47015879,05,M
47015878,61,M
47015877,50,M
47015876,05,U
47015875,05,U
47015874,05,U
47015873,05,U
47015872,05,U
47015870,99,M
47015869,08,M
47015869,52,M
47015868,99,M
47015866,40,M
47015865,05,U
47015864,99,M
47015863,07,U
47015862,68,M
47015862,45,M
47015860,52,M
47015859,06,M
47015859,01,M
47015858,01,M
47015858,08,M
47015858,02,M
47015857,OR,M
47015856,52,M
47015855,OR,M
47015854,43,M
47015854,61,M
47015854,88,M
47015853,43,M
47015853,52,M
47015852,05,M
47015851,OR,M
47015850,PL,M
47015850,OR,M
47015849,40,M
47015848,99,M
47015847,52,M
47015847,99,M
47015846,88,M
47015845,99,M
47015845,52,M
47015844,52,M
47015843,88,M
47015841,52,U
47015840,05,U
47015839,05,U
47015838,85,M
47015149,02,A
47015149,68,A
47015148,01,A
47015147,PL,M
47015146,02,O
47015144,85,A
47015143,45,A
47015142,99,A
47015141,85,A
47015140,99,P
47015139,03,A
47015138,02,A
47015137,46,M
47015137,99,M
47015136,85,M
47015135,88,A
47015134,02,A
47015133,17,P
47015132,52,P
47015131,45,A
47015130,27,A
47015129,14,M
47014768,08,U
47014767,08,U
47014766,32,M
47014766,15,M
47014766,02,M
47014763,CU,M
47014762,56,M
47014762,99,M
47014761,85,M
47014761,43,M
47014760,30,D
47014759,52,D
47014758,05,E
47014757,61,A
47014756,68,A
47014755,OR,A
47014754,52,M
47014753,01,A
47014436,80,M
47014433,56,A
47014432,46,A
47014431,20,A
47014430,81,A
47014429,85,A
47014428,43,A
47014427,40,A
47014426,46,A
47014425,02,H
47014424,83,Q
47014423,17,Q
47014422,41,Q
47014416,02,O
47014416,56,O
47014415,52,O
47014415,46,O
47014415,37,O
47014414,50,O
47014413,25,O
47014412,52,O
47014411,07,O
47014410,37,O
47014410,02,O
47014409,02,O
47014408,02,A
47014407,52,A
47014406,02,A
47014405,02,H
47014404,54,H
47014403,05,H
47014402,99,H
47014401,03,H
47014401,56,H
47014400,23,H
47014399,12,M
47014398,16,U
47014397,07,A
47014396,85,A
47014395,45,A
47014394,01,A
47014393,01,A
47014390,56,H
47014390,08,H
47014389,30,U
47014388,92,H
47014387,56,H
47014386,57,H
47014386,07,H
47014385,56,H
47014382,99,H
47014380,37,H
47014380,56,H
47014380,91,H
47014379,37,H
47014378,56,H
47014378,08,H
47014378,31,H
47014377,TC,M
47014045,99,M
47014044,09,M
47014043,99,M
